,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,label
0,GO_Biological_Process_2021,protein localization to cell junction (GO:1902414),3/22,3.608239052024257e-05,0.0289019948067143,0,0,56.17105263157895,574.6133321608562,BSN;CGNL1;JAM3,Biological_Process
1,GO_Biological_Process_2021,collagen-activated tyrosine kinase receptor signaling pathway (GO:0038063),2/7,0.00017795777748118397,0.0494806838149825,0,0,139.90175438596492,1207.906744617623,COL4A2;UBASH3B,Biological_Process
2,GO_Biological_Process_2021,regulation of vesicle-mediated transport (GO:0060627),4/96,0.0001853209131647286,0.0494806838149825,0,0,15.690909090909091,134.83859663356074,NRP1;MAP2K1;RAB4A;RAB11A,Biological_Process
3,GO_Biological_Process_2021,collagen-activated signaling pathway (GO:0038065),2/9,0.00030391474598742013,0.0608589278839808,0,0,99.91979949874688,809.2268087928436,COL4A2;UBASH3B,Biological_Process
4,GO_Biological_Process_2021,ganglion development (GO:0061548),2/12,0.0005540143472810427,0.087242695461684,0,0,69.93333333333334,524.382510177056,NRP1;TUBB3,Biological_Process
5,GO_Biological_Process_2021,embryonic hemopoiesis (GO:0035162),2/13,0.000653503336791641,0.087242695461684,0,0,63.5725677830941,466.18799672506304,KMT2A;ZFPM1,Biological_Process
6,GO_Biological_Process_2021,positive regulation of histone H3-K4 methylation (GO:0051571),2/15,0.0008763853887510972,0.0982010115909803,0,0,53.78677462887989,378.6430059723015,DNMT1;KMT2A,Biological_Process
7,GO_Biological_Process_2021,cellular response to gamma radiation (GO:0071480),2/17,0.0011308314717929,0.0982010115909803,0,0,46.61052631578947,316.24319688035297,YAP1;ATM,Biological_Process
8,GO_Biological_Process_2021,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),6/404,0.0011950910682881,0.0982010115909803,0,0,5.558831895325685,37.408342062514414,TRIM71;NRP1;MAPKAPK3;UBASH3B;COL4A2;PHIP,Biological_Process
9,GO_Biological_Process_2021,regulation of stress fiber assembly (GO:0051492),3/74,0.0013622527246398,0.0982010115909803,0,0,14.99245472837022,98.92944466941825,NRP1;TPM1;CGNL1,Biological_Process
