,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,label
0,GO_Biological_Process_2021,protein targeting to ER (GO:0045047),6/103,0.00023443527544105637,0.0867019027330886,0,0,7.535318823978618,62.98268906518047,SPCS3;RPS17;SPCS2;RPS15A;RPL18A;UBA52,Biological_Process
1,GO_Biological_Process_2021,cellular component assembly (GO:0022607),9/261,0.0003727010649877006,0.0867019027330886,0,0,4.398023360287511,34.72122408902154,CYFIP1;TGFB1;ARL6IP1;TUBGCP2;TSPAN4;PARVA;TEAD1;TEAD2;PICALM,Biological_Process
2,GO_Biological_Process_2021,positive regulation of cellular component organization (GO:0051130),6/114,0.0004053609435747944,0.0867019027330886,0,0,6.76406035665295,52.83226720316311,PPP1R15A;CD151;TGFB1;BAX;NRG1;IGF1R,Biological_Process
3,GO_Biological_Process_2021,negative regulation of protein serine/threonine kinase activity (GO:0071901),5/78,0.0005071862108149973,0.0867019027330886,0,0,8.302798554500379,62.990280043428825,CDKN1C;PYCARD;PLK1;IPO7;RASIP1,Biological_Process
4,GO_Biological_Process_2021,protein homooligomerization (GO:0051260),6/121,0.0005567019724956596,0.0867019027330886,0,0,6.350080515297907,47.58420463919944,PYCARD;FUS;PRMT1;SLC1A5;ALDOA;ELAVL1,Biological_Process
5,GO_Biological_Process_2021,negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736),3/20,0.0005974614723930946,0.0867019027330886,0,0,21.19251336898396,157.30822814075722,CDKN1C;PLK1;IPO7,Biological_Process
6,GO_Biological_Process_2021,negative regulation of gene silencing by RNA (GO:0060967),2/5,0.0006898442667143013,0.0867019027330886,0,0,79.63453815261045,579.6633617826236,TGFB1;ELAVL1,Biological_Process
7,GO_Biological_Process_2021,negative regulation of posttranscriptional gene silencing (GO:0060149),2/5,0.0006898442667143013,0.0867019027330886,0,0,79.63453815261045,579.6633617826236,TGFB1;ELAVL1,Biological_Process
8,GO_Biological_Process_2021,negative regulation of protein localization to cell periphery (GO:1904376),3/21,0.0006927534047700638,0.0867019027330886,0,0,20.014141414141413,145.5996056626253,TGFB1;PPFIA1;PICALM,Biological_Process
9,GO_Biological_Process_2021,negative regulation of protein localization to plasma membrane (GO:1903077),3/21,0.0006927534047700638,0.0867019027330886,0,0,20.014141414141413,145.5996056626253,TGFB1;PPFIA1;PICALM,Biological_Process
