,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,label
0,GO_Molecular_Function_2021,RNA binding (GO:0003723),73/1406,2.7332027407792134e-12,1.1452119483864904e-09,0,0,2.758153626804491,73.43734910432853,DIDO1;KDM1A;ZC3H8;PSIP1;ENO1;HMGB1;ELAVL2;LGALS1;CWC22;NUSAP1;UBAP2L;CPNE3;LRRC47;PDIA3;PNISR;MRPS26;RPS6;PRPF40A;ILF2;RC3H2;PTBP2;SRRM1;DNAJC2;SFPQ;CSDE1;RBMS1;SRSF6;ZCCHC8;MACF1;RPL12;ISG20L2;NMD3;RRBP1;SELENOH;FXR1;MRPL20;PRDX1;DHX35;UBC;G3BP2;EIF4E;SRSF11;NOP56;RBM38;TRMT10A;RBM39;PRPF38B;HNRNPA3;DUT;SSB;YTHDF3;RCC2;DDX31;PDAP1;RSRC2;PRRC2B;ASS1;SETX;YRDC;LIN28A;FUBP3;PRKRA;FUBP1;CAPRIN1;HNRNPD;RPL22L1;UBAP2;PKN2;RPS20;FAM98B;VIM;NAA15;EIF4G3,Molecular_Function
1,GO_Molecular_Function_2021,cadherin binding (GO:0045296),24/322,1.789997724115979e-07,3.750045232022976e-05,0,0,3.775437221378533,58.65474453656629,SH3GLB1;NOP56;MACF1;NUDC;HSPA5;PTPN11;ENO1;FNBP1L;CKAP5;CNN3;EHD4;FMNL2;CAPZB;PRDX1;KDR;EFHD2;PKN2;UBAP2;PKP4;ITGA6;TLN1;SPTAN1;WASF2;S100A11,Molecular_Function
2,GO_Molecular_Function_2021,Hsp70 protein binding (GO:0030544),5/31,0.000506738270408883,0.0707744451004406,0,0,8.738372093023257,66.30253736721818,DNAJA1;DNAJC2;DNAJB14;TSC1;PPID,Molecular_Function
3,GO_Molecular_Function_2021,DNA-binding transcription factor binding (GO:0140297),12/208,0.0020752982680654,0.1999504907990759,0,0,2.8034447821681865,17.31870175746567,SKI;ATF2;KDM1A;ZMYND8;NEK6;LMO2;HMGB1;MEF2D;EIF4E;RUNX1T1;GTF2I;NFE2L2,Molecular_Function
4,GO_Molecular_Function_2021,RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629),11/190,0.0030537693877646,0.1999504907990759,0,0,2.8097132918730896,16.2721133929669,DNAJA1;ATF2;KDM1A;NCOA3;LMO2;BCL10;ARID1A;TAF4;ACTB;GTF2I;NFE2L2,Molecular_Function
5,GO_Molecular_Function_2021,GDP binding (GO:0019003),6/67,0.0033342198926865,0.1999504907990759,0,0,4.471856012839619,25.505304743627285,RAB2A;RAB14;RHEB;RRAGD;GEM;GNAI1,Molecular_Function
6,GO_Molecular_Function_2021,LIM domain binding (GO:0030274),2/5,0.0045188168149428,0.1999504907990759,0,0,30.11855273287144,162.62527866441246,RIPK2;TLN1,Molecular_Function
7,GO_Molecular_Function_2021,neuregulin binding (GO:0038132),2/5,0.0045188168149428,0.1999504907990759,0,0,30.11855273287144,162.62527866441246,ITGA6;ITGAV,Molecular_Function
8,GO_Molecular_Function_2021,mRNA binding (GO:0003729),13/263,0.00520863254813,0.1999504907990759,0,0,2.380047393364929,12.512951427834109,SSB;YTHDF3;RC3H2;ELAVL2;PTBP2;FXR1;LIN28A;FUBP3;FUBP1;G3BP2;RBMS1;SRSF6;EIF4G3,Molecular_Function
9,GO_Molecular_Function_2021,nucleosomal DNA binding (GO:0031492),4/33,0.0054832379322021,0.1999504907990759,0,0,6.252020161612929,32.54838888761433,RBBP4;ACTL6A;RCC1;ACTB,Molecular_Function
10,GO_Molecular_Function_2021,DNA binding (GO:0003677),29/811,0.0062833323388512,0.1999504907990759,0,0,1.7156558275484106,8.69812595308233,APP;PCNA;LEF1;PSIP1;HMGB1;RLF;ORC1;E2F1;E2F2;CAMTA1;CLSPN;KDM2B;RPA2;INO80;ARID1A;ILF2;MEIS2;RC3H2;WDR76;TOPORS;SETX;ZEB2;SFPQ;FUBP3;FUBP1;RBMS1;TAF4;CLOCK;NFE2L2,Molecular_Function
11,GO_Molecular_Function_2021,transforming growth factor beta receptor binding (GO:0005160),3/18,0.0065391406810734,0.1999504907990759,0,0,9.050925925925926,45.52570048478298,FKBP1A;TGFBR3;TGFBR1,Molecular_Function
12,GO_Molecular_Function_2021,DNA polymerase binding (GO:0070182),3/18,0.0065391406810734,0.1999504907990759,0,0,9.050925925925926,45.52570048478298,PCNA;CDK2AP1;HMGB1,Molecular_Function
13,GO_Molecular_Function_2021,supercoiled DNA binding (GO:0097100),2/6,0.0066809233202555,0.1999504907990759,0,0,22.587759815242496,113.13077424012828,PSIP1;HMGB1,Molecular_Function
14,GO_Molecular_Function_2021,ubiquitin-protein transferase activator activity (GO:0097027),2/7,0.0092192659036163,0.2364372199437944,0,0,18.069284064665126,84.68097455077883,CDC20;FBXW7,Molecular_Function
15,GO_Molecular_Function_2021,vascular endothelial growth factor-activated receptor activity (GO:0005021),2/7,0.0092192659036163,0.2364372199437944,0,0,18.069284064665126,84.68097455077883,FLT1;KDR,Molecular_Function
16,GO_Molecular_Function_2021,acetylation-dependent protein binding (GO:0140033),3/21,0.0101572075393515,0.2364372199437944,0,0,7.541280864197531,34.611249410265486,BRD3;ZMYND8;MLLT3,Molecular_Function
