,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,label
0,GO_Molecular_Function_2021,actin binding (GO:0003779),8/177,0.0002669568532259944,0.0702096523984365,0,0,5.194935704604807,42.74613109004365,EPS8;CALD1;FSCN1;ACTN4;FXYD5;TMSB10;ADD2;SNCA,Molecular_Function
1,GO_Molecular_Function_2021,histone-lysine N-methyltransferase activity (GO:0018024),4/45,0.0008173072099965779,0.0748317792232226,0,0,10.540850326536052,74.94012808659141,SETD5;NSD2;KMT5A;EZH2,Molecular_Function
2,GO_Molecular_Function_2021,nucleoside kinase activity (GO:0019206),2/5,0.0008535944398086235,0.0748317792232226,0,0,71.38738738738739,504.4271607408604,DGUOK;DCK,Molecular_Function
3,GO_Molecular_Function_2021,calcium ion transmembrane transporter activity (GO:0015085),4/55,0.001739929934545,0.0931320373385931,0,0,8.469731061823637,53.81591256748186,SEC61A1;ITPR1;ORAI1;TMEM165,Molecular_Function
4,GO_Molecular_Function_2021,N6-methyladenosine-containing RNA binding (GO:1990247),2/7,0.0017705710520645,0.0931320373385931,0,0,42.82810810810811,271.37830079332724,YTHDF2;YTHDC1,Molecular_Function
5,GO_Molecular_Function_2021,volume-sensitive anion channel activity (GO:0005225),2/9,0.0029981017972951,0.1126429675269471,0,0,30.588416988416988,177.71184859734674,LRRC8C;LRRC8B,Molecular_Function
6,GO_Molecular_Function_2021,H3 histone acetyltransferase activity (GO:0010484),2/9,0.0029981017972951,0.1126429675269471,0,0,30.588416988416988,177.71184859734674,PHF14;BRCA2,Molecular_Function
7,GO_Molecular_Function_2021,store-operated calcium channel activity (GO:0015279),2/10,0.0037246387387314,0.1224474985357962,0,0,26.763513513513512,149.6825880256996,STIM2;ORAI1,Molecular_Function
8,GO_Molecular_Function_2021,histone methyltransferase activity (H3-K36 specific) (GO:0046975),2/11,0.0045244317614292,0.1301214347342032,0,0,23.78858858858859,128.41706443447274,SETD5;NSD2,Molecular_Function
9,GO_Molecular_Function_2021,calcium channel regulator activity (GO:0005246),3/37,0.0049475830697415,0.1301214347342032,0,0,9.484814578005116,50.35351563859225,STIM2;ITPR1;SRI,Molecular_Function
10,GO_Molecular_Function_2021,phosphatidylinositol-5-phosphate binding (GO:0010314),2/16,0.0095732803031691,0.2288884290666797,0,0,15.288803088803087,71.07427228187645,PLEKHA5;PLA2G4A,Molecular_Function
11,GO_Molecular_Function_2021,GTPase binding (GO:0051020),6/201,0.0117033533722519,0.2294418166545232,0,0,3.3349766255843605,14.833575383953033,EPS8;FGD5;BNIP3;PEX5;ARHGDIB;YBX3,Molecular_Function
12,GO_Molecular_Function_2021,RNA binding (GO:0003723),22/1406,0.0121698295118884,0.2294418166545232,0,0,1.7754335260115608,7.82752312868889,POP5;YTHDF2;YTHDC1;CNBP;RPN1;SAMD4B;ACTN4;ZC3HAV1;TRNT1;MAGOHB;YBX3;LSM3;RPL6;PDIA4;ATXN2;HNRNPF;TRA2A;SNRPG;FSCN1;IGF2BP3;LYAR;SRSF9,Molecular_Function
13,GO_Molecular_Function_2021,nuclear receptor coactivator activity (GO:0030374),3/53,0.0133793184304478,0.2294418166545232,0,0,6.444456521739131,27.80167649871248,TMF1;ACTN4;RNF4,Molecular_Function
14,GO_Molecular_Function_2021,iron ion binding (GO:0005506),3/54,0.0140707435196312,0.2294418166545232,0,0,6.317774936061381,26.936828899654284,EGLN1;ALOX5;SNCA,Molecular_Function
