,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,label
0,GO_Molecular_Function_2021,MAP kinase kinase activity (GO:0004708),2/15,0.0008763853887510972,0.0577182967766582,0,0,53.78677462887989,378.6430059723015,MAP2K1;MAPKAPK3,Molecular_Function
1,GO_Molecular_Function_2021,acetylation-dependent protein binding (GO:0140033),2/21,0.0017329510145279,0.0577182967766582,0,0,36.79039704524469,233.9107519758831,KMT2A;PHIP,Molecular_Function
2,GO_Molecular_Function_2021,lysine-acetylated histone binding (GO:0070577),2/21,0.0017329510145279,0.0577182967766582,0,0,36.79039704524469,233.9107519758831,KMT2A;PHIP,Molecular_Function
3,GO_Molecular_Function_2021,actin binding (GO:0003779),4/177,0.001846985496853,0.0577182967766582,0,0,8.310246978455071,52.30636010576456,ITGB1;ANLN;TPM1;DAG1,Molecular_Function
4,GO_Molecular_Function_2021,protein serine/threonine/tyrosine kinase activity (GO:0004712),2/28,0.003078248660908,0.0769562165227013,0,0,26.87584345479082,155.43360415256026,MAP2K1;MAPKAPK3,Molecular_Function
5,GO_Molecular_Function_2021,GTPase activity (GO:0003924),4/216,0.0037858999527648,0.078872915682602,0,0,6.768096054888508,37.742095788919904,EEF1A1;RAB4A;RAB11A;GNAI2,Molecular_Function
6,GO_Molecular_Function_2021,cell-cell adhesion mediator activity (GO:0098632),2/42,0.0068285513756758,0.1081557612141949,0,0,17.45701754385965,87.05190953809314,TMOD3;JAM3,Molecular_Function
7,GO_Molecular_Function_2021,nucleoside-triphosphatase activity (GO:0017111),4/278,0.0091362657533582,0.1081557612141949,0,0,5.220172528201726,24.51133857462765,EEF1A1;RAB4A;RAB11A;GNAI2,Molecular_Function
8,GO_Molecular_Function_2021,calcium ion transmembrane transporter activity (GO:0015085),2/55,0.0114925151614888,0.1081557612141949,0,0,13.16650115855677,58.80237509291298,PANX1;CUL5,Molecular_Function
9,GO_Molecular_Function_2021,collagen binding involved in cell-matrix adhesion (GO:0098639),1/5,0.0146645613684728,0.1081557612141949,0,0,85.9353448275862,362.8466529663449,ITGB1,Molecular_Function
10,GO_Molecular_Function_2021,dolichyl-diphosphooligosaccharide-protein glycotransferase activity (GO:0004579),1/5,0.0146645613684728,0.1081557612141949,0,0,85.9353448275862,362.8466529663449,STT3A,Molecular_Function
11,GO_Molecular_Function_2021,C-X3-C chemokine binding (GO:0019960),1/5,0.0146645613684728,0.1081557612141949,0,0,85.9353448275862,362.8466529663449,ITGB1,Molecular_Function
12,GO_Molecular_Function_2021,protein kinase activator activity (GO:0030295),2/63,0.014888788971931,0.1081557612141949,0,0,11.435145240149554,48.10933432990549,MAP2K1;RPLP1,Molecular_Function
13,GO_Molecular_Function_2021,oligosaccharyl transferase activity (GO:0004576),1/6,0.0175720139945569,0.1081557612141949,0,0,68.7448275862069,277.8286292162732,STT3A,Molecular_Function
14,GO_Molecular_Function_2021,acid phosphatase activity (GO:0003993),1/6,0.0175720139945569,0.1081557612141949,0,0,68.7448275862069,277.8286292162732,ACP5,Molecular_Function
15,GO_Molecular_Function_2021,DNA-methyltransferase activity (GO:0009008),1/6,0.0175720139945569,0.1081557612141949,0,0,68.7448275862069,277.8286292162732,DNMT1,Molecular_Function
16,GO_Molecular_Function_2021,gap junction hemi-channel activity (GO:0055077),1/6,0.0175720139945569,0.1081557612141949,0,0,68.7448275862069,277.8286292162732,PANX1,Molecular_Function
17,GO_Molecular_Function_2021,GTP binding (GO:0005525),3/189,0.0183342345347334,0.1081557612141949,0,0,5.689804147465438,22.753442731295397,EEF1A1;RAB4A;TUBB3,Molecular_Function
18,GO_Molecular_Function_2021,S-methyltransferase activity (GO:0008172),1/7,0.0204710337470903,0.1081557612141949,0,0,57.28448275862069,222.7647103884159,KMT2A,Molecular_Function
19,GO_Molecular_Function_2021,ferric iron binding (GO:0008199),1/7,0.0204710337470903,0.1081557612141949,0,0,57.28448275862069,222.7647103884159,ACP5,Molecular_Function
