,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,label
0,GO_Biological_Process_2021,regulation of retinoic acid receptor signaling pathway (GO:0048385),3/14,1.4537663331549407e-05,0.0116737436552341,0,0,81.08141112618725,903.1470118358844,CNOT1;CALR;KLF2,Biological_Process
1,GO_Biological_Process_2021,negative regulation of retinoic acid receptor signaling pathway (GO:0048387),2/7,0.000250719498984362,0.0917618907741924,0,0,117.20588235294116,971.7745727646752,CNOT1;CALR,Biological_Process
2,GO_Biological_Process_2021,endothelial cell migration (GO:0043542),3/39,0.0003428215097416904,0.0917618907741924,0,0,24.743781094527364,197.41332419619116,CDH5;ADGRA2;GIPC1,Biological_Process
3,GO_Biological_Process_2021,erythrocyte differentiation (GO:0030218),3/46,0.0005595420113811472,0.1123280587847653,0,0,20.7084345713294,155.07287465128283,ABCB10;CASP3;KLF1,Biological_Process
4,GO_Biological_Process_2021,positive regulation of reactive oxygen species biosynthetic process (GO:1903428),2/13,0.0009186809437246816,0.1475401595621838,0,0,53.25935828877005,372.4198801217698,PLCG2;CYBA,Biological_Process
5,GO_Biological_Process_2021,apoptotic DNA fragmentation (GO:0006309),2/16,0.0014037974466504,0.16338566083564,0,0,41.84033613445378,274.8313546509682,CASP3;HMGB2,Biological_Process
6,GO_Biological_Process_2021,mitotic G1 DNA damage checkpoint signaling (GO:0031571),3/65,0.0015354188071001,0.16338566083564,0,0,14.348579682233993,92.96376041622972,TFDP1;CNOT1;RFWD3,Biological_Process
7,GO_Biological_Process_2021,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",3/73,0.0021430958018935,0.16338566083564,0,0,12.70362473347548,78.07017482184354,CYBA;CALR;PSMB10,Biological_Process
8,GO_Biological_Process_2021,antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),3/78,0.0025889037241566,0.16338566083564,0,0,11.853731343283584,70.60699689376725,CYBA;CALR;PSMB10,Biological_Process
9,GO_Biological_Process_2021,regulation of neuron differentiation (GO:0045664),3/79,0.0026844026801133,0.16338566083564,0,0,11.697172034564025,69.25073298754394,ZFHX3;CALR;FGFR1,Biological_Process
10,GO_Biological_Process_2021,"DNA catabolic process, endonucleolytic (GO:0000737)",2/23,0.0029132337440021,0.16338566083564,0,0,27.88375350140056,162.79905955009636,CASP3;HMGB2,Biological_Process
11,GO_Biological_Process_2021,apoptotic nuclear changes (GO:0030262),2/24,0.0031709078149766,0.16338566083564,0,0,26.614973262032084,153.13556586345413,CASP3;HMGB2,Biological_Process
12,GO_Biological_Process_2021,negative regulation of translation (GO:0017148),3/90,0.003880263264218,0.16338566083564,0,0,10.2125579001544,56.69861282222559,CNOT1;EIF4EBP1;CALR,Biological_Process
13,GO_Biological_Process_2021,positive regulation of erythrocyte differentiation (GO:0045648),2/27,0.0040053663111859,0.16338566083564,0,0,23.41764705882353,129.26822748331975,ABCB10;HMGB2,Biological_Process
14,GO_Biological_Process_2021,regulation of calcineurin-NFAT signaling cascade (GO:0070884),2/28,0.0043037555641539,0.16338566083564,0,0,22.5158371040724,122.6722979105978,PLCG2;HOMER3,Biological_Process
