,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,label
0,GO_Cellular_Component_2021,chromosome (GO:0005694),4/160,0.0024003674616881,0.2423231732116531,0,0,7.682206682206682,46.34009585385207,SYCE2;UTP4;HMGB2;CHAMP1,Cellular_Component
1,GO_Cellular_Component_2021,phagocytic vesicle membrane (GO:0030670),2/45,0.0108487480123117,0.2423231732116531,0,0,13.602599179206566,61.53415403016894,CYBA;CALR,Cellular_Component
2,GO_Cellular_Component_2021,condensed chromosome (GO:0000793),2/54,0.0153680475323007,0.2423231732116531,0,0,11.243212669683258,46.94563829797736,HMGB2;CHAMP1,Cellular_Component
3,GO_Cellular_Component_2021,external side of apical plasma membrane (GO:0098591),1/5,0.0173795135752015,0.2423231732116531,0,0,72.19565217391305,292.57021981956115,SLC7A5,Cellular_Component
4,GO_Cellular_Component_2021,spermatoproteasome complex (GO:1990111),1/5,0.0173795135752015,0.2423231732116531,0,0,72.19565217391305,292.57021981956115,PSMB10,Cellular_Component
5,GO_Cellular_Component_2021,intracellular non-membrane-bounded organelle (GO:0043232),9/1158,0.0192204768040232,0.2423231732116531,0,0,2.411633779908402,9.530243891235092,SYCE2;SF3B3;TPM4;UTP4;NIP7;HMGB2;CHAMP1;FAM32A;CIAPIN1,Cellular_Component
6,GO_Cellular_Component_2021,cortical granule (GO:0060473),1/6,0.0208195304784689,0.2423231732116531,0,0,57.7536231884058,223.6141610659621,CALR,Cellular_Component
7,GO_Cellular_Component_2021,integral component of mitochondrial membrane (GO:0032592),2/66,0.0224259465156617,0.2423231732116531,0,0,9.129595588235292,34.66997397264529,ABCB10;TOMM20,Cellular_Component
8,GO_Cellular_Component_2021,actin filament (GO:0005884),2/72,0.0263675750399686,0.2423231732116531,0,0,8.344537815126051,30.33757058989709,TPM4;COTL1,Cellular_Component
9,GO_Cellular_Component_2021,vesicle membrane (GO:0012506),2/73,0.0270499562415468,0.2423231732116531,0,0,8.226594863297432,29.69858242456063,RIPOR1;GIPC1,Cellular_Component
10,GO_Cellular_Component_2021,microvillus membrane (GO:0031528),1/11,0.0378423625037638,0.2423231732116531,0,0,28.869565217391305,94.52837096535384,SLC7A5,Cellular_Component
11,GO_Cellular_Component_2021,intracellular vesicle (GO:0097708),1/11,0.0378423625037638,0.2423231732116531,0,0,28.869565217391305,94.52837096535384,PLCG2,Cellular_Component
12,GO_Cellular_Component_2021,specific granule membrane (GO:0035579),2/91,0.0404960236352826,0.2423231732116531,0,0,6.556840713813616,21.024847370634298,ADGRG3;CYBA,Cellular_Component
13,GO_Cellular_Component_2021,NADPH oxidase complex (GO:0043020),1/12,0.0412117579843178,0.2423231732116531,0,0,26.24374176548089,83.69212377043256,CYBA,Cellular_Component
14,GO_Cellular_Component_2021,intrinsic component of mitochondrial membrane (GO:0098573),1/12,0.0412117579843178,0.2423231732116531,0,0,26.24374176548089,83.69212377043256,ABCB10,Cellular_Component
15,GO_Cellular_Component_2021,nucleolus (GO:0005730),6/733,0.043024107691072,0.2423231732116531,0,0,2.4763153370013757,7.790474867324392,SF3B3;UTP4;NIP7;HMGB2;FAM32A;CIAPIN1,Cellular_Component
16,GO_Cellular_Component_2021,90S preribosome (GO:0030686),1/13,0.044569522553697,0.2423231732116531,0,0,24.05555555555556,74.82973704934292,UTP4,Cellular_Component
17,GO_Cellular_Component_2021,vesicle (GO:0031982),3/226,0.0448601591480313,0.2423231732116531,0,0,3.956964058630614,12.283228415863157,RIPOR1;GIPC1;PLCG2,Cellular_Component
18,GO_Cellular_Component_2021,nuclear lumen (GO:0031981),6/745,0.0459379806525007,0.2423231732116531,0,0,2.434582205683356,7.49964049972284,SF3B3;UTP4;NIP7;HMGB2;FAM32A;CIAPIN1,Cellular_Component
19,GO_Cellular_Component_2021,phagocytic vesicle (GO:0045335),2/100,0.0479847867745847,0.2423231732116531,0,0,5.951980792316927,18.075399411278084,CYBA;CALR,Cellular_Component
20,GO_Cellular_Component_2021,cytoplasmic vesicle lumen (GO:0060205),2/115,0.0614729871537004,0.2899676299772761,0,0,5.157990629880271,14.386447909492563,COTL1;APRT,Cellular_Component
21,GO_Cellular_Component_2021,U2 snRNP (GO:0005686),1/20,0.0677515123929905,0.2899676299772761,0,0,15.187643020594964,40.88374528633187,SF3B3,Cellular_Component
22,GO_Cellular_Component_2021,mitochondrial outer membrane translocase complex (GO:0005742),1/21,0.0710176416438346,0.2899676299772761,0,0,14.42753623188406,38.15833677729338,TOMM20,Cellular_Component
23,GO_Cellular_Component_2021,endocytic vesicle lumen (GO:0071682),1/21,0.0710176416438346,0.2899676299772761,0,0,14.42753623188406,38.15833677729338,CALR,Cellular_Component
24,GO_Cellular_Component_2021,integral component of mitochondrial outer membrane (GO:0031307),1/22,0.0742724910847293,0.2899676299772761,0,0,13.739820565907522,35.72373458022456,TOMM20,Cellular_Component
25,GO_Cellular_Component_2021,"preribosome, large subunit precursor (GO:0030687)",1/23,0.0775160991028361,0.2899676299772761,0,0,13.114624505928854,33.537631008181485,NIP7,Cellular_Component
26,GO_Cellular_Component_2021,intrinsic component of mitochondrial outer membrane (GO:0031306),1/23,0.0775160991028361,0.2899676299772761,0,0,13.114624505928854,33.537631008181485,TOMM20,Cellular_Component
27,GO_Cellular_Component_2021,intrinsic component of external side of plasma membrane (GO:0031233),1/24,0.0807485039378433,0.2912713892043633,0,0,12.54379332073094,31.56540025786133,F10,Cellular_Component
28,GO_Cellular_Component_2021,lumenal side of endoplasmic reticulum membrane (GO:0098553),1/28,0.0935668521024961,0.2950625424204298,0,0,10.683306494900698,25.309598161887177,CALR,Cellular_Component
29,GO_Cellular_Component_2021,integral component of lumenal side of endoplasmic reticulum membrane (GO:0071556),1/28,0.0935668521024961,0.2950625424204298,0,0,10.683306494900698,25.309598161887177,CALR,Cellular_Component
