,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,KEGG_2019_Mouse,Ribosome biogenesis in eukaryotes,13/115,1.2108750841594685e-07,2.5791639292596675e-05,0,0,7.348545317832148,117.03846135615332,NOP56;WDR36;NXT1;CSNK2A1;RPP30;SNU13;WDR43;RCL1;NXF1;EIF6;TCOF1;XRN2;NOP10
1,KEGG_2019_Mouse,RNA transport,15/167,2.794836416530288e-07,2.9765007836047563e-05,0,0,5.709042636264251,86.15129211111307,NUP214;UPF2;SEH1L;NXT1;RPP30;THOC1;NUP160;NXF1;DDX39B;NUP35;RNPS1;EIF3J1;EIF1A;RAE1;EIF3A
2,KEGG_2019_Mouse,Spliceosome,13/132,6.103913888594085e-07,4.333778860901801e-05,0,0,6.293274832056716,90.05151088515115,TCERG1;RBM17;SF3B2;HNRNPA3;THOC1;SNU13;PRPF40A;SART1;DDX39B;ZMAT2;SNRPD1;SRSF3;CTNNBL1
3,KEGG_2019_Mouse,mRNA surveillance pathway,9/96,4.938182193271102e-05,0.0026295820179168,0,0,5.899567708856941,58.499689685584286,UPF2;NXF1;NXT1;DDX39B;PPP2R1A;RNMT;CSTF3;RNPS1;WDR33
4,KEGG_2019_Mouse,Ribosome,11/170,0.000219843314213109,0.0093653251854784,0,0,3.953946033678231,33.30248796562204,RPS3A1;RPL12;RPL35;MRPS18A;MRPS10;RPS2;RPS10;RPS21;MRPL21;MRPS5;MRPL11
5,KEGG_2019_Mouse,Cell cycle,9/123,0.0003311523066491444,0.0117559068860446,0,0,4.496087156667178,36.02684131555563,SMAD2;ORC4;CCND3;PCNA;YWHAB;MCM3;E2F1;SMC3;ANAPC1
6,KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,9/163,0.002443264310371,0.0743450425870039,0,0,3.321456968687289,19.9766382235556,PDIA3;SEC61A2;LMAN1;RPN2;HSPA5;DNAJC5;RRBP1;UBE2D2A;NFE2L2
7,KEGG_2019_Mouse,Thermogenesis,10/231,0.0080348042733731,0.1977596836146091,0,0,2.5703209758937318,12.399158062048384,COX8A;ATF2;NDUFAF7;ACTL6A;NDUFB3;GNAS;NDUFV3;NDUFV2;MAPK14;NDUFV1
8,KEGG_2019_Mouse,Hepatitis B,8/163,0.0083749713496879,0.1977596836146091,0,0,2.924681170292573,13.987309989457229,SMAD2;DDB1;ATF2;PCNA;YWHAB;BAD;E2F1;MAPK14
9,KEGG_2019_Mouse,Thyroid hormone synthesis,5/73,0.0092844921884793,0.1977596836146091,0,0,4.149008306492626,19.414910035395504,ATF2;HSPA5;GNAQ;GNAS;ATP1A1
