,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,KEGG_2019_Mouse,Spliceosome,7/132,0.00015815191052362602,0.0251461537732565,0,0,6.606323353293413,57.8182415841831,SF3A3;RBM8A;NCBP1;PPIE;PPIH;SMNDC1;BCAS2
1,KEGG_2019_Mouse,RNA transport,7/167,0.0006589501430663981,0.0386728500582948,0,0,5.152020958083832,37.73784605152254,FXR1;RBM8A;NCBP1;EIF3I;NMD3;EIF4E;SRRM1
2,KEGG_2019_Mouse,Cell cycle,6/123,0.0007296764161942424,0.0386728500582948,0,0,6.016178266178266,43.45431047613596,CDC20;CCNA2;CCNE2;HDAC1;ORC3;MCM6
3,KEGG_2019_Mouse,mTOR signaling pathway,6/154,0.0023124147351814,0.0919184857234607,0,0,4.748552123552123,28.821161230047416,NRAS;RPS6;RRAGD;LAMTOR2;EIF4E;LAMTOR5
4,KEGG_2019_Mouse,Cellular senescence,6/185,0.0056747244443353,0.1804562373298641,0,0,3.9199920191540314,20.273153154795967,CCNA2;PPP3CA;NRAS;RBBP4;CCNE2;PPID
5,KEGG_2019_Mouse,mRNA surveillance pathway,4/96,0.0098868426505807,0.26200133024039,0,0,5.047058823529412,23.30000158690932,NCBP1;RBM8A;SMG5;SRRM1
6,KEGG_2019_Mouse,VEGF signaling pathway,3/58,0.0140742116607144,0.2621649085659044,0,0,6.306539074960128,26.887368798328097,CDC42;PPP3CA;NRAS
7,KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,5/163,0.0141017282395228,0.2621649085659044,0,0,3.682870196988989,15.694396365350745,MAN1A2;UBE2D3;BAG1;SEC61B;SEC62
8,KEGG_2019_Mouse,Viral carcinogenesis,6/229,0.0152195099374858,0.2621649085659044,0,0,3.1394939141575917,13.139338115666376,CDC20;CCNA2;CDC42;NRAS;CCNE2;HDAC1
9,KEGG_2019_Mouse,Ribosome,5/170,0.0166288179877768,0.2621649085659044,0,0,3.5253720638336024,14.44210288397982,RPS27;RPS8;RPS6;RPS20;RPL22L1
10,KEGG_2019_Mouse,Ribosome biogenesis in eukaryotes,4/115,0.0181371949322323,0.2621649085659044,0,0,4.179120296767356,16.757396783421235,GAR1;NMD3;SPATA5;MDN1
11,KEGG_2019_Mouse,Long-term potentiation,3/67,0.0206504094755796,0.2625776521087673,0,0,5.417214912280702,21.01890291060032,PPP3CA;NRAS;RAP1A
12,KEGG_2019_Mouse,Renal cell carcinoma,3/68,0.0214686130654967,0.2625776521087673,0,0,5.333603238866397,20.48724084667184,CDC42;NRAS;RAP1A
13,KEGG_2019_Mouse,Protein export,2/28,0.0245287991087575,0.2785770755923176,0,0,8.85509838998211,32.833884652537776,SEC61B;SEC62
14,KEGG_2019_Mouse,RNA degradation,3/83,0.0358424080182595,0.3799295249935517,0,0,4.330263157894737,14.413815730736331,HSPA9;ZCCHC7;EXOSC3
15,KEGG_2019_Mouse,Thyroid cancer,2/37,0.0410822736010117,0.4082550939100537,0,0,6.575083056478405,20.98883909579181,NRAS;TPM3
16,KEGG_2019_Mouse,Ferroptosis,2/40,0.0473120949725865,0.442507241214192,0,0,6.055079559363525,18.473982997772577,SLC39A8;GCLM
17,KEGG_2019_Mouse,T cell receptor signaling pathway,3/101,0.0581515133198324,0.4983011130436701,0,0,3.531686358754028,10.046600107506606,CDC42;PPP3CA;NRAS
18,KEGG_2019_Mouse,Longevity regulating pathway,3/102,0.0595454160240863,0.4983011130436701,0,0,3.4958355484671277,9.861807886490556,NRAS;HDAC1;EIF4E
19,KEGG_2019_Mouse,Human T-cell leukemia virus 1 infection,5/245,0.0632885534007951,0.5031439995363215,0,0,2.4144477317554243,6.663998386672346,CDC20;CCNA2;PPP3CA;NRAS;CCNE2
20,KEGG_2019_Mouse,Axon guidance,4/180,0.0724889607713571,0.5307145706199847,0,0,2.627005347593583,6.894105284876429,CDC42;PPP3CA;NRAS;UNC5C
21,KEGG_2019_Mouse,Oocyte meiosis,3/116,0.0806559080051395,0.5307145706199847,0,0,3.0605496040987425,7.705127123075773,CDC20;PPP3CA;CCNE2
22,KEGG_2019_Mouse,Endocytosis,5/269,0.0862995708040644,0.5307145706199847,0,0,2.192262865339788,5.370891995875199,SH3GLB1;CDC42;CAPZA1;PIP5K1A;WWP1
23,KEGG_2019_Mouse,Neurotrophin signaling pathway,3/121,0.0888815234440186,0.5307145706199847,0,0,2.930121914956884,7.0922164996600126,CDC42;NRAS;RAP1A
24,KEGG_2019_Mouse,Pyrimidine metabolism,2/58,0.090714299927904,0.5307145706199847,0,0,4.105066445182724,9.852324789559525,CMPK1;CTPS
25,KEGG_2019_Mouse,Ubiquinone and other terpenoid-quinone biosynthesis,1/11,0.0916654573897091,0.5307145706199847,0,0,11.454335260115608,27.371390211455186,COQ3
26,KEGG_2019_Mouse,PI3K-Akt signaling pathway,6/357,0.0922279245845413,0.5307145706199847,0,0,1.981583231583232,4.723088423024512,NRAS;GNG5;CCNE2;RPS6;PKN2;EIF4E
27,KEGG_2019_Mouse,Chemokine signaling pathway,4/197,0.0934591696689281,0.5307145706199847,0,0,2.3935385553185005,5.67323838855829,CDC42;NRAS;RAP1A;GNG5
28,KEGG_2019_Mouse,Autophagy,3/130,0.1045261272886259,0.5666397894125371,0,0,2.7212322143942536,6.14540828225463,SH3GLB1;NRAS;RRAGD
29,KEGG_2019_Mouse,Glutathione metabolism,2/64,0.1070368530267643,0.5666397894125371,0,0,3.706676669167292,8.282873272427157,PGD;GCLM
30,KEGG_2019_Mouse,Amphetamine addiction,2/68,0.1183205131217675,0.5666397894125371,0,0,3.481324876673714,7.43039403232467,PPP3CA;HDAC1
31,KEGG_2019_Mouse,Apelin signaling pathway,3/138,0.1192728828656795,0.5666397894125371,0,0,2.5589343729694605,5.441167784332164,NRAS;GNG5;RPS6
32,KEGG_2019_Mouse,Ubiquitin mediated proteolysis,3/138,0.1192728828656795,0.5666397894125371,0,0,2.5589343729694605,5.441167784332164,CDC20;UBE2D3;WWP1
33,KEGG_2019_Mouse,Insulin signaling pathway,3/139,0.121168256855511,0.5666397894125371,0,0,2.5399896800825594,5.360839091868399,NRAS;RPS6;EIF4E
34,KEGG_2019_Mouse,B cell receptor signaling pathway,2/72,0.1298854141519317,0.5727484191725407,0,0,3.2817275747508305,6.698342838948271,PPP3CA;NRAS
35,KEGG_2019_Mouse,Nitrogen metabolism,1/17,0.1380917127989264,0.5727484191725407,0,0,7.156791907514451,14.169283059165462,CAR2
36,KEGG_2019_Mouse,Epstein-Barr virus infection,4/229,0.1396381767921339,0.5727484191725407,0,0,2.049777777777778,4.035398850267198,CCNA2;PSMD4;CCNE2;HDAC1
37,KEGG_2019_Mouse,Chronic myeloid leukemia,2/76,0.1416992079266903,0.5727484191725407,0,0,3.103708359522313,6.064797353669579,NRAS;HDAC1
38,KEGG_2019_Mouse,Thermogenesis,4/231,0.1427858958719053,0.5727484191725407,0,0,2.0315107540813684,3.954150820132278,NRAS;NDUFAF4;RPS6;ARID1A
39,KEGG_2019_Mouse,Ras signaling pathway,4/233,0.1459616634980133,0.5727484191725407,0,0,2.013562805034677,3.874922955937544,CDC42;NRAS;RAP1A;GNG5
40,KEGG_2019_Mouse,Salmonella infection,2/78,0.1476898439375734,0.5727484191725407,0,0,3.0217258261933906,5.779476262448736,CDC42;PKN2
41,KEGG_2019_Mouse,Peroxisome,2/84,0.1659533303730323,0.6182600503605903,0,0,2.79977311401021,5.02852878467622,PMVK;PEX14
42,KEGG_2019_Mouse,Hepatitis B,3/163,0.169677778209362,0.6182600503605903,0,0,2.156359649122807,3.825067324488261,CCNA2;NRAS;CCNE2
43,KEGG_2019_Mouse,Proximal tubule bicarbonate reclamation,1/22,0.1749723700777881,0.6182600503605903,0,0,5.451417561244151,9.502514244791406,CAR2
44,KEGG_2019_Mouse,Fc gamma R-mediated phagocytosis,2/87,0.1752279567384302,0.6182600503605903,0,0,2.700547195622435,4.703455398374708,CDC42;PIP5K1A
45,KEGG_2019_Mouse,Terpenoid backbone biosynthesis,1/23,0.1821580043309876,0.6182600503605903,0,0,5.203363110877562,8.86070720390759,PMVK
46,KEGG_2019_Mouse,GnRH signaling pathway,2/90,0.1845832747803787,0.6182600503605903,0,0,2.608086680761099,4.406765562172062,CDC42;NRAS
