,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,KEGG_2019_Mouse,RNA degradation,4/83,0.0010648127074014,0.1096757088623485,0,0,9.6460564751704,66.02683558855173,CNOT7;LSM6;CNOT1;LSM1
1,KEGG_2019_Mouse,Human T-cell leukemia virus 1 infection,5/245,0.010634397144451,0.4062525731967109,0,0,3.974919093851133,18.06068692362017,POLB;VDAC3;CALR;SLC25A4;ANAPC10
2,KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,4/163,0.0118325992193216,0.4062525731967109,0,0,4.7733430091920654,21.17883085213656,DNAJA2;STT3A;CALR;HERPUD1
3,KEGG_2019_Mouse,Proteasome,2/46,0.025624815480171,0.4367131928186648,0,0,8.51114922813036,31.186502295039844,PSMD7;PSMB10
4,KEGG_2019_Mouse,Cell cycle,3/123,0.0290550726623531,0.4367131928186648,0,0,4.707619047619048,16.65820277908162,TFDP1;ORC6;ANAPC10
5,KEGG_2019_Mouse,Cysteine and methionine metabolism,2/50,0.029910476921657,0.4367131928186648,0,0,7.800314465408805,27.37556602865933,DNMT1;GOT2
6,KEGG_2019_Mouse,Spliceosome,3/132,0.0347535700701657,0.4367131928186648,0,0,4.37718715393134,14.705041956348436,RBMXL1;LSM6;CHERP
7,KEGG_2019_Mouse,Sulfur relay system,1/8,0.0423993391086082,0.4367131928186648,0,0,26.548731642189587,83.91051867901874,CTU2
8,KEGG_2019_Mouse,"Phenylalanine, tyrosine and tryptophan biosynthesis",1/8,0.0423993391086082,0.4367131928186648,0,0,26.548731642189587,83.91051867901874,GOT2
9,KEGG_2019_Mouse,Riboflavin metabolism,1/8,0.0423993391086082,0.4367131928186648,0,0,26.548731642189587,83.91051867901874,ACP5
10,KEGG_2019_Mouse,Aminoacyl-tRNA biosynthesis,2/66,0.0495548891099943,0.4640139616663105,0,0,5.845518867924528,17.563880621505387,FARSA;AARS
11,KEGG_2019_Mouse,Bacterial invasion of epithelial cells,2/74,0.0607062016651432,0.52106156429248,0,0,5.19392033542977,14.551855515040083,ITGB1;ARHGAP10
12,KEGG_2019_Mouse,Phagosome,3/180,0.0738898306615835,0.5568419756155386,0,0,3.182405165456013,8.290738511545133,ITGB1;LAMP1;CALR
13,KEGG_2019_Mouse,Hypertrophic cardiomyopathy (HCM),2/86,0.0788405599840855,0.5568419756155386,0,0,4.449236298292902,11.30251818539782,ITGB1;TPM4
14,KEGG_2019_Mouse,Dilated cardiomyopathy (DCM),2/90,0.0852192258283789,0.5568419756155386,0,0,4.246140651801029,10.45624116136443,ITGB1;TPM4
15,KEGG_2019_Mouse,Arginine biosynthesis,1/19,0.0978045685552119,0.5568419756155386,0,0,10.318795430944965,23.9889704117679,GOT2
16,KEGG_2019_Mouse,Phenylalanine metabolism,1/23,0.1171543506290522,0.5568419756155386,0,0,8.440951571792693,18.099619949979104,GOT2
17,KEGG_2019_Mouse,Viral carcinogenesis,3/229,0.127095894001794,0.5568419756155386,0,0,2.48621997471555,5.128607895515118,POLB;VDAC3;GTF2E2
